date,kpi_total_index,kpi_energy_index,cpi_yoy,cpi_energy_yoy,wage_index,wage_yoy,infl_exp_households_1y,price_se3,price_se4,elec_price_avg,elec_price_index,elec_price_yoy,price_plans_total,wage_yoy_lag1,elec_price_yoy_lag1,price_plans_total_lag1,cpi_yoy_target_next
1984-03-01,41.94,32.81,8.991683991683995,6.664499349804953,,,,,,,,,,,,,8.81670533642691
1984-04-01,42.21,32.96,8.81670533642691,7.152145643693109,,,,,,,,,,,,,8.916218293620283
1984-05-01,42.51,33.02,8.916218293620283,6.550500161342376,,,,,,,,,,,,,8.078491335372062
1984-06-01,42.41,33.05,8.078491335372062,6.304277902862654,,,,,,,,,,,,,7.482305358948427
1984-07-01,42.52,33.62,7.482305358948427,7.27504786215698,,,,,,,,,,,,,7.746478873239448
1984-08-01,42.84,33.46,7.746478873239448,6.798595595276091,,,,,,,,,,,,,7.665418227215981
1984-09-01,43.12,33.6,7.665418227215981,6.666666666666665,,,,,,,,,,,,,7.280832095096579
1984-10-01,43.32,33.82,7.280832095096579,6.721363206058695,,,,,,,,,,,,,7.311669128508136
1984-11-01,43.59,34.14,7.311669128508136,6.954887218045114,,,,,,,,,,,,,8.156288156288149
1984-12-01,44.29,34.77,8.156288156288149,9.065244667503158,,,,,,,,,,,,,7.297687861271651
1985-01-01,44.55,35.32,7.297687861271651,8.144519289650965,,,,,,,,,,,,,8.706166868198316
1985-02-01,44.95,35.51,8.706166868198316,8.42748091603054,,,,,,,,,,,,,7.987601335240835
1985-03-01,45.29,35.66,7.987601335240835,8.686376104846062,,,,,,,,,,,,,7.723288320303245
1985-04-01,45.47,35.79,7.723288320303245,8.58616504854368,,,,,,,,,,,,,8.186309103740296
1985-05-01,45.99,36.8,8.186309103740296,11.44760751059961,,,,,,,,,,,,,8.087715161518517
1985-06-01,45.84,36.44,8.087715161518517,10.257186081694414,,,,,,,,,,,,,7.714016933207879
1985-07-01,45.8,36.17,7.714016933207879,7.584770969660926,,,,,,,,,,,,,6.886087768440707
1985-08-01,45.79,36.12,6.886087768440707,7.949790794979061,,,,,,,,,,,,,6.6558441558441706
1985-09-01,45.99,36.14,6.6558441558441706,7.559523809523805,,,,,,,,,,,,,6.8328716528162525
1985-10-01,46.28,36.68,6.8328716528162525,8.456534594914245,,,,,,,,,,,,,6.88231245698554
1985-11-01,46.59,36.87,6.88231245698554,7.996485061511405,,,,,,,,,,,,,5.622036577105449
1985-12-01,46.78,36.97,5.622036577105449,6.327293643945908,,,,,,,,,,,,,6.195286195286198
1986-01-01,47.31,37.88,6.195286195286198,7.248018120045296,,,,,,,,,,,,,5.317018909899884
1986-02-01,47.34,37.54,5.317018909899884,5.716699521261615,,,,,,,,,,,,,4.349746080812533
1986-03-01,47.26,37.01,4.349746080812533,3.78575434660684,,,,,,,,,,,,,4.574444688805812
1986-04-01,47.55,37.18,4.574444688805812,3.883766415199785,,,,,,,,,,,,,3.392041748206132
1986-05-01,47.55,36.92,3.392041748206132,0.3260869565217428,,,,,,,,,,,,,3.730366492146575
1986-06-01,47.55,36.77,3.730366492146575,0.905598243688277,,,,,,,,,,,,,4.061135371179048
1986-07-01,47.66,37.12,4.061135371179048,2.626486038153164,,,,,,,,,,,,,3.9528281284123112
1986-08-01,47.6,37.06,3.9528281284123112,2.602436323366564,,,,,,,,,,,,,4.435746901500326
1986-09-01,48.03,37.15,4.435746901500326,2.794687327061429,,,,,,,,,,,,,4.170267934312877
1986-10-01,48.21,36.92,4.170267934312877,0.654307524536546,,,,,,,,,,,,,3.4986048508263368
1986-11-01,48.22,36.91,3.4986048508263368,0.1084892866829445,,,,,,,,,,,,,3.334758443779396
1986-12-01,48.34,37.1,3.334758443779396,0.3516364619962298,,,,,,,,,,,,,3.107165504121756
1987-01-01,48.78,37.82,3.107165504121756,-0.1583949313622046,,,,,,,,,,,,,3.3586818757921355
1987-02-01,48.93,37.92,3.3586818757921355,1.0122535961641033,,,,,,,,,,,,,3.745239102835396
1987-03-01,49.03,37.95,3.745239102835396,2.5398540934882696,,,,,,,,,,,,,3.3859095688748786
1987-04-01,49.16,38.13,3.3859095688748786,2.555137170521804,,,,,,,,,,,,,3.470031545741348
1987-05-01,49.2,38.21,3.470031545741348,3.494041170097506,,,,,,,,,,,,,3.280757097791809
1987-06-01,49.11,38.23,3.280757097791809,3.9706282295349338,,,,,,,,,,,,,4.280318925723892
1987-07-01,49.7,38.5,4.280318925723892,3.717672413793105,,,,,,,,,,,,,4.936974789915971
1987-08-01,49.95,38.64,4.936974789915971,4.26335671883431,,,,,,,,,,,,,4.976056631272119
1987-09-01,50.42,38.74,4.976056631272119,4.2799461641992,,,,,,,,,,,,,5.061190624351797
1987-10-01,50.65,38.91,5.061190624351797,5.390032502708553,,,,,,,,,,,,,5.371215263376206
1987-11-01,50.81,39.13,5.371215263376206,6.01463018152264,,,,,,,,,,,,,5.109640049648312
1987-12-01,50.81,39.11,5.109640049648312,5.417789757412384,,,,,,,,,,,,,4.735547355473568
1988-01-01,51.09,40.09,4.735547355473568,6.002115282919096,,,,,,,,,,,,,5.191089311260977
1988-02-01,51.47,40.24,5.191089311260977,6.118143459915615,,,,,,,,,,,,,5.445645523149101
1988-03-01,51.7,40.27,5.445645523149101,6.113306982872202,,,,,,,,,,,,,6.102522375915376
1988-04-01,52.16,40.56,6.102522375915376,6.372934697088906,,,,,,,,,,,,,6.402439024390239
1988-05-01,52.35,40.93,6.402439024390239,7.118555352002098,,,,,,,,,,,,,6.841783750763586
1988-06-01,52.47,41.08,6.841783750763586,7.454878367774009,,,,,,,,,,,,,6.0965794768611525
1988-07-01,52.73,41.28,6.0965794768611525,7.220779220779216,,,,,,,,,,,,,5.765765765765751
1988-08-01,52.83,41.38,5.765765765765751,7.091097308488625,,,,,,,,,,,,,5.593018643395475
1988-09-01,53.24,41.46,5.593018643395475,7.021166752710384,,,,,,,,,,,,,5.9230009871668265
1988-10-01,53.65,41.77,5.9230009871668265,7.350295553842212,,,,,,,,,,,,,5.766581381617786
1988-11-01,53.74,41.76,5.766581381617786,6.721185790953221,,,,,,,,,,,,,5.983074197992511
1988-12-01,53.85,41.89,5.983074197992511,7.108156481718231,,,,,,,,,,,,,6.635349383440969
1989-01-01,54.48,43.13,6.635349383440969,7.582938388625582,,,,,,,,,,,,,6.4309306392073
1989-02-01,54.78,43.21,6.4309306392073,7.380715705765395,,,,,,,,,,,,,6.402321083172136
1989-03-01,55.01,43.29,6.402321083172136,7.49937919046435,,,,,,,,,,,,,6.422546012269947
1989-04-01,55.51,43.75,6.422546012269947,7.86489151873766,,,,,,,,,,,,,6.494746895893022
1989-05-01,55.75,44.01,6.494746895893022,7.525042755924738,,,,,,,,,,,,,6.613302839717927
1989-06-01,55.94,44.06,6.613302839717927,7.254138266796506,,,,,,,,,,,,,6.125545230419127
1989-07-01,55.96,44.42,6.125545230419127,7.606589147286824,,,,,,,,,,,,,6.341094075335985
1989-08-01,56.18,44.49,6.341094075335985,7.515708071532146,,,,,,,,,,,,,6.367392937640881
1989-09-01,56.63,44.62,6.367392937640881,7.621804148576938,,,,,,,,,,,,,6.467847157502327
1989-10-01,57.12,44.87,6.467847157502327,7.42159444577446,,,,,,,,,,,,,6.457015258652765
1989-11-01,57.21,45.07,6.457015258652765,7.926245210727978,,,,,,,,,,,,,6.629526462395541
1989-12-01,57.42,45.37,6.629526462395541,8.307471950346134,,,,,,,,,,,,,8.388399412628477
1990-01-01,59.05,48.01,8.388399412628477,11.314630187804298,,,,,,,,,,,,,8.159912376779843
1990-02-01,59.25,48.09,8.159912376779843,11.293682018051388,,,,,,,,,,,,,10.6707871296128
1990-03-01,60.88,50.63,10.6707871296128,16.955416955416958,,,,,,,,,,,,,10.070257611241228
1990-04-01,61.1,51.07,10.070257611241228,16.731428571428573,,,,,,,,,,,,,10.22421524663677
1990-05-01,61.45,51.12,10.22421524663677,16.155419222903888,,,,,,,,,,,,,9.77833392920986
1990-06-01,61.41,50.92,9.77833392920986,15.569677712210629,,,,,,,,,,,,,10.77555396711938
1990-07-01,61.99,51.21,10.77555396711938,15.28590724898693,,,,,,,,,,,,,11.107155571377714
1990-08-01,62.42,51.34,11.107155571377714,15.39671836367724,,,,,,,,,,,,,11.478015186297007
1990-09-01,63.13,51.55,11.478015186297007,15.531151949798303,,,,,,,,,,,,,11.239495798319332
1990-10-01,63.54,51.66,11.239495798319332,15.132605304212166,,,,,,,,,,,,,11.431567907708452
1990-11-01,63.75,52.24,11.431567907708452,15.90858664299979,,,,,,,,,,,,,10.884709160571228
1990-12-01,63.67,52.51,10.884709160571228,15.73727132466387,,,,,,,,,,,,,10.397967823878073
1991-01-01,65.19,55.16,10.397967823878073,14.892730681108102,,,,,,,,,,,,,13.080168776371304
1991-02-01,67.0,60.28,13.080168776371304,25.348305260969006,,,,,,,,,,,,,10.446780551905375
1991-03-01,67.24,60.14,10.446780551905375,18.783330041477384,,,,,,,,,,,,,10.654664484451716
1991-04-01,67.61,60.59,10.654664484451716,18.641080869394955,,,,,,,,,,,,,10.13832384052076
1991-05-01,67.68,60.8,10.13832384052076,18.93583724569641,,,,,,,,,,,,,10.063507572056674
1991-06-01,67.59,60.51,10.063507572056674,18.83346425765906,,,,,,,,,,,,,9.049846749475709
1991-07-01,67.6,60.8,9.049846749475709,18.726811169693413,,,,,,,,,,,,,8.154437680230696
1991-08-01,67.51,60.77,8.154437680230696,18.367744448772893,,,,,,,,,,,,,8.094408363693951
1991-09-01,68.24,60.92,8.094408363693951,18.176527643064983,,,,,,,,,,,,,7.806106389675804
1991-10-01,68.5,61.35,7.806106389675804,18.75725900116145,,,,,,,,,,,,,7.937254901960777
1991-11-01,68.81,61.44,7.937254901960777,17.611026033690646,,,,,,,,,,,,,7.93152190984765
1991-12-01,68.72,62.11,7.93152190984765,18.282231955817952,,,,,,,,,,,,,5.230863629391003
1992-01-01,68.6,64.11,5.230863629391003,16.22552574329226,,,,,,,,,,,,,2.417910447761207
1992-02-01,68.62,64.1,2.417910447761207,6.337093563370932,,,,,,,,,,,,,2.5431290898275005
1992-03-01,68.95,64.13,2.5431290898275005,6.634519454605914,,,,,,,,,,,,,2.2038160035497523
1992-04-01,69.1,64.2,2.2038160035497523,5.958078890906093,,,,,,,,,,,,,2.1867612293144045
1992-05-01,69.16,64.37,2.1867612293144045,5.87171052631581,,,,,,,,,,,,,2.0565172362775552
1992-06-01,68.98,64.6,2.0565172362775552,6.759213353164761,,,,,,,,,,,,,1.8934911242603605
1992-07-01,68.88,64.65,1.8934911242603605,6.332236842105288,,,,,,,,,,,,,2.103392090060741
1992-08-01,68.93,64.94,2.103392090060741,6.861938456475225,,,,,,,,,,,,,2.4765533411489127
1992-09-01,69.93,66.2,2.4765533411489127,8.667104399212079,,,,,,,,,,,,,2.291970802919696
1992-10-01,70.07,66.4,2.291970802919696,8.231458842705797,,,,,,,,,,,,,1.3370149687545352
1992-11-01,69.73,65.94,1.3370149687545352,7.32421875,,,,,,,,,,,,,1.848079161816063
1992-12-01,69.99,65.66,1.848079161816063,5.7156657543068645,,,,,,,,,,,,,4.781341107871717
1993-01-01,71.88,68.78,4.781341107871717,7.284355014818278,93.5,4.586129753914992,,,,,,,,,,,5.056834742057714
1993-02-01,72.09,68.68,5.056834742057714,7.145085803432161,93.6,4.464285714285721,,,,,,,,4.586129753914992,,,5.0036258158085545
1993-03-01,72.4,68.66,5.0036258158085545,7.063776703570879,93.8,4.454342984409809,,,,,,,,4.464285714285721,,,5.209840810419686
1993-04-01,72.7,69.16,5.209840810419686,7.725856697819311,93.9,2.510917030567694,,,,,,,,4.454342984409809,,,4.872758820127254
1993-05-01,72.53,68.67,4.872758820127254,6.680130495572456,94.2,2.614379084967333,,,,,,,,2.510917030567694,,,4.798492316613512
1993-06-01,72.29,68.55,4.798492316613512,6.114551083591335,94.4,2.4972855591748333,,,,,,,,2.614379084967333,,,4.747386759581906
1993-07-01,72.15,68.49,4.747386759581906,5.939675174013903,94.4,2.0540540540540557,,,,,,,,2.4972855591748333,,,4.772958073407785
1993-08-01,72.22,68.49,4.772958073407785,5.466584539574981,94.6,2.049622437971954,,,,,,,,2.0540540540540557,,,4.204204204204198
1993-09-01,72.87,68.5,4.204204204204198,3.47432024169183,94.8,2.0452099031216253,,,,,,,,2.049622437971954,,,4.309975738547189
1993-10-01,73.09,68.77,4.309975738547189,3.5692771084337105,95.1,2.368137782561885,,,,,,,,2.0452099031216253,,,4.847268033844832
1993-11-01,73.11,68.72,4.847268033844832,4.215953897482572,95.3,2.3630504833512367,,,,,,,,2.368137782561885,,,4.072010287183892
1993-12-01,72.84,68.43,4.072010287183892,4.218702406335684,95.6,2.355460385438968,,,,,,,,2.3630504833512367,,,1.6416249304396224
1994-01-01,73.06,69.48,1.6416249304396224,1.0177377144518829,95.9,2.566844919786093,,,,,,,,2.355460385438968,,,1.6645859342488525
1994-02-01,73.29,69.41,1.6645859342488525,1.0629004076878168,96.1,2.670940170940161,,,,,,,,2.566844919786093,,,1.602209944751376
1994-03-01,73.56,69.42,1.602209944751376,1.106903582872132,96.2,2.558635394456288,,,,,,,,2.670940170940161,,,1.595598349381011
1994-04-01,73.86,69.62,1.595598349381011,0.665124349334878,95.9,2.1299254526091493,,,,,,,,2.558635394456288,,,2.054322349372661
1994-05-01,74.02,69.78,2.054322349372661,1.616426387068581,96.2,2.123142250530785,,,,,,,,2.1299254526091493,,,2.42080509060727
1994-06-01,74.04,69.83,2.42080509060727,1.8672501823486565,96.5,2.2245762711864403,,,,,,,,2.123142250530785,,,2.6472626472626493
1994-07-01,74.06,70.0,2.6472626472626493,2.2047014162651646,96.8,2.542372881355925,,,,,,,,2.2245762711864403,,,2.561617280531703
1994-08-01,74.07,70.09,2.561617280531703,2.3361074609432158,97.1,2.6427061310782207,,,,,,,,2.542372881355925,,,2.5799368738850026
1994-09-01,74.75,70.24,2.5799368738850026,2.540145985401443,97.1,2.4261603375527407,,,,,,,,2.6427061310782207,,,2.366944862498266
1994-10-01,74.82,70.39,2.366944862498266,2.3556783481169186,97.6,2.628811777076767,,,,,,,,2.4261603375527407,,,2.270551224182737
1994-11-01,74.77,70.4,2.270551224182737,2.444703143189764,97.8,2.623294858342073,,,,,,,,2.628811777076767,,,2.471169686985175
1994-12-01,74.64,70.3,2.471169686985175,2.7327195674411664,98.0,2.510460251046021,,,,,,,,2.623294858342073,,,2.5458527237886663
1995-01-01,74.92,71.23,2.5458527237886663,2.5187104202648136,98.1,2.294056308654846,,,,,,,,2.510460251046021,,,2.592440987856448
1995-02-01,75.19,71.16,2.592440987856448,2.521250540267972,98.3,2.289281997918846,,,,,,,,2.294056308654846,,,2.610114192495927
1995-03-01,75.48,71.23,2.610114192495927,2.6073177758570987,98.5,2.3908523908523938,,,,,,,,2.289281997918846,,,2.8702951529921528
1995-04-01,75.98,71.79,2.8702951529921528,3.1169204251651816,99.0,3.232533889468181,,,,,,,,2.3908523908523938,,,2.7560118886787333
1995-05-01,76.06,71.81,2.7560118886787333,2.9091430209229108,99.0,2.9106029106029,,,,,,,,3.232533889468181,,,2.6202052944354293
1995-06-01,75.98,71.82,2.6202052944354293,2.849778032364303,99.5,3.1088082901554515,,,,,,,,2.9106029106029,,,2.4844720496894457
1995-07-01,75.9,71.83,2.4844720496894457,2.6142857142857023,100.4,3.7190082644628086,,,,,,,,3.1088082901554515,,,2.349129202106126
1995-08-01,75.81,71.57,2.349129202106126,2.111570837494625,100.5,3.501544799176104,,,,,,,,3.7190082644628086,,,2.1003344481605346
1995-09-01,76.32,71.45,2.1003344481605346,1.7226651480637845,101.0,4.016477857878487,,,,,,,,3.501544799176104,,,2.218658112804084
1995-10-01,76.48,71.73,2.218658112804084,1.9036794999289783,101.5,3.995901639344268,,,,,,,,4.016477857878487,,,2.2602648120904067
1995-11-01,76.46,71.67,2.2602648120904067,1.8039772727272751,101.9,4.192229038854811,,,,,,,,3.995901639344268,,,2.103429796355827
1995-12-01,76.21,71.53,2.103429796355827,1.7496443812233364,102.2,4.285714285714293,,,,,,,,4.192229038854811,,,1.5750133475707306
1996-01-01,76.1,73.8,1.5750133475707306,3.608030324301548,103.8,5.810397553516822,,,,,,,,4.285714285714293,,,1.3299640909695487
1996-02-01,76.19,73.76,1.3299640909695487,3.65373805508713,104.1,5.900305188199395,,,,,,,,5.810397553516822,,,1.4043455219925782
1996-03-01,76.54,73.64,1.4043455219925782,3.383405868313916,104.5,6.091370558375631,,,,,,,,5.900305188199395,,,1.0134245854171997
1996-04-01,76.75,73.59,1.0134245854171997,2.5073129962390306,105.3,6.363636363636371,,,,,,,,6.091370558375631,,,0.801998422298178
1996-05-01,76.67,73.22,0.801998422298178,1.9635148308035035,105.9,6.969696969696981,,,,,,,,6.363636363636371,,,0.5396156883390235
1996-06-01,76.39,73.03,0.5396156883390235,1.6847674742411778,106.1,6.633165829145726,,,,,,,,6.969696969696981,,,0.4216073781291074
1996-07-01,76.22,72.83,0.4216073781291074,1.3921759710427306,106.3,5.876494023904377,,,,,,,,6.633165829145726,,,0.0791452314998109
1996-08-01,75.87,72.54,0.0791452314998109,1.3553164733827172,106.3,5.7711442786069655,,,,,,,,5.876494023904377,,,-0.0262054507337516
1996-09-01,76.3,72.73,-0.0262054507337516,1.7914625612316382,106.9,5.841584158415847,,,,,,,,5.7711442786069655,,,-0.1830543933054373
1996-10-01,76.34,72.77,-0.1830543933054373,1.4498815000697052,106.9,5.320197044334973,,,,,,,,5.841584158415847,,,-0.353125817420874
1996-11-01,76.19,72.55,-0.353125817420874,1.2278498674480165,107.5,5.495583905789991,,,,,,,,5.320197044334973,,,-0.1837029261251843
1996-12-01,76.07,72.34,-0.1837029261251843,1.1323920033552426,108.2,5.870841487279854,,,,,,,,5.495583905789991,,,-0.0525624178712158
1997-01-01,76.06,72.78,-0.0525624178712158,-1.382113821138209,108.8,4.816955684007707,,,,,,,,5.870841487279854,,,-0.223126394539963
1997-02-01,76.02,72.6,-0.223126394539963,-1.5726681127982811,109.4,5.091258405379451,,,,,,,,4.816955684007707,,,-0.2743663443950939
1997-03-01,76.33,72.45,-0.2743663443950939,-1.6159695817490438,110.4,5.6459330143540765,,,,,,,,5.091258405379451,,,-0.0390879478827321
1997-04-01,76.72,72.61,-0.0390879478827321,-1.331702676994162,109.9,4.368471035137711,,,,,,,,5.6459330143540765,,,0.0652145558888817
1997-05-01,76.72,72.4,0.0652145558888817,-1.1199125921879216,110.4,4.249291784702547,,,,,,,,4.368471035137711,,,0.5629009032595889
1997-06-01,76.82,72.64,0.5629009032595889,-0.5340271121456963,110.6,4.241281809613562,,,,,,,,4.249291784702547,,,0.6035161374967402
1997-07-01,76.68,72.8,0.6035161374967402,-0.0411918165591163,110.9,4.327375352775165,,,,,,,,4.241281809613562,,,1.1335178594965134
1997-08-01,76.73,72.71,1.1335178594965134,0.2343534601598973,111.3,4.70366886171214,,,,,,,,4.327375352775165,,,1.4941022280471783
1997-09-01,77.44,72.56,1.4941022280471783,-0.2337412347036993,111.6,4.396632366697828,,,,,,,,4.70366886171214,,,1.506418653392716
1997-10-01,77.49,72.41,1.506418653392716,-0.4947093582520212,111.6,4.396632366697828,,,,,,,,4.396632366697828,,,1.53563459771624
1997-11-01,77.36,72.31,1.53563459771624,-0.3308063404548478,112.1,4.2790697674418565,,,,,,,,4.396632366697828,,,1.6432233469173108
1997-12-01,77.32,72.27,1.6432233469173108,-0.0967652750898606,112.6,4.066543438077619,,,,,,,,4.2790697674418565,,,0.6968183013410512
1998-01-01,76.59,71.87,0.6968183013410512,-1.2503435009617925,113.0,3.860294117647056,,,,,,,,4.066543438077619,,,0.6051039200210662
1998-02-01,76.48,71.68,0.6051039200210662,-1.2672176308539784,113.1,3.3820840950639752,,,,,,,,3.860294117647056,,,0.3537272369972477
1998-03-01,76.6,71.51,0.3537272369972477,-1.297446514837819,113.7,2.9891304347826164,,,,,,,,3.3820840950639752,,,0.1303441084463008
1998-04-01,76.82,71.48,0.1303441084463008,-1.5562594683927733,114.0,3.730664240218373,,,,,,,,2.9891304347826164,,,0.2997914494264897
1998-05-01,76.95,71.42,0.2997914494264897,-1.3535911602210016,114.3,3.532608695652173,,,,,,,,3.730664240218373,,,-0.0390523301223466
1998-06-01,76.79,71.34,-0.0390523301223466,-1.7896475770925124,114.7,3.707052441229664,,,,,,,,3.532608695652173,,,-0.078247261345854
1998-07-01,76.62,71.24,-0.078247261345854,-2.1428571428571463,115.0,3.697024346257893,,,,,,,,3.707052441229664,,,-0.6516356053694827
1998-08-01,76.23,71.02,-0.6516356053694827,-2.3243020217301624,115.6,3.8634321653189474,,,,,,,,3.697024346257893,,,-1.1621900826446208
1998-09-01,76.54,70.93,-1.1621900826446208,-2.246416758544645,115.9,3.85304659498209,,,,,,,,3.8634321653189474,,,-1.019486385340029
1998-10-01,76.7,70.84,-1.019486385340029,-2.1682088109377107,116.1,4.0322580645161255,,,,,,,,3.85304659498209,,,-1.0987590486039256
1998-11-01,76.51,70.62,-1.0987590486039256,-2.337159452357896,116.6,4.014272970562005,,,,,,,,4.0322580645161255,,,-1.2157268494567997
1998-12-01,76.38,70.37,-1.2157268494567997,-2.629030026290291,116.9,3.8188277087033873,,,,,,,,4.014272970562005,,,-0.2350176263219872
1999-01-01,76.41,70.4,-0.2350176263219872,-2.045359677194936,117.2,3.7168141592920367,,,,,,,,3.8188277087033873,,,-0.0915271966527297
1999-02-01,76.41,70.33,-0.0915271966527297,-1.8833705357143016,117.5,3.89036251105217,,,,,,,,3.7168141592920367,,,0.1305483028720688
1999-03-01,76.7,70.13,0.1305483028720688,-1.9298000279681315,117.6,3.430079155672816,,,,,,,,3.89036251105217,,,0.0650872168706184
1999-04-01,76.87,70.0,0.0650872168706184,-2.0705092333519914,117.7,3.2456140350877183,,,,,,,,3.430079155672816,,,0.0779727095516547
1999-05-01,77.01,69.94,0.0779727095516547,-2.072248669840382,118.3,3.499562554680669,,,,,,,,3.2456140350877183,,,0.442765985154292
1999-06-01,77.13,69.93,0.442765985154292,-1.976450798990748,118.4,3.2258064516129004,,,,,,,,3.499562554680669,,,0.2218741842860971
1999-07-01,76.79,69.93,0.2218741842860971,-1.8388545760808397,118.9,3.391304347826085,,,,,,,,3.2258064516129004,,,0.7346189164370909
1999-08-01,76.79,69.9,0.7346189164370909,-1.5770205575893923,119.2,3.114186851211076,,,,,,,,3.391304347826085,,,1.0321400574862638
1999-09-01,77.33,69.91,1.0321400574862638,-1.4380375017623126,119.5,3.106125970664353,,,,,,,,3.114186851211076,,,0.9387222946545036
1999-10-01,77.42,69.87,0.9387222946545036,-1.3692828910220167,120.1,3.445305770887175,,,,,,,,3.106125970664353,,,0.9149130832570852
1999-11-01,77.21,69.83,0.9149130832570852,-1.1186632681959852,120.6,3.430531732418518,,,,,,,,3.445305770887175,,,1.322335689971199
1999-12-01,77.39,69.93,1.322335689971199,-0.6252664487707782,120.8,3.3361847733105243,,,,,,,,3.430531732418518,,,0.4449679361340219
2000-01-01,76.75,70.07,0.4449679361340219,-0.4687500000000177,121.4,3.583617747440271,,,,,,,,3.3361847733105243,,,0.929197748985744
2000-02-01,77.12,70.29,0.929197748985744,-0.056874733399681,121.7,3.574468085106375,,,,,,,,3.583617747440271,,,1.0299869621903437
2000-03-01,77.49,70.43,1.0299869621903437,0.4277769855981939,121.9,3.656462585034026,,,,,,,,3.574468085106375,,,0.7154936906465403
2000-04-01,77.42,70.35,0.7154936906465403,0.4999999999999893,122.5,4.078164825828368,,,,,,,,3.656462585034026,,,1.0128554733151551
2000-05-01,77.79,70.29,1.0128554733151551,0.500428939090658,122.5,3.5502958579881616,,,,,,,,4.078164825828368,,,0.8297679242836864
2000-06-01,77.77,70.37,0.8297679242836864,0.6292006292006214,123.4,4.222972972972983,,,,,,,,3.5502958579881616,,,0.7943742674827448
2000-07-01,77.4,70.44,0.7943742674827448,0.7293007293007081,123.3,3.700588730025234,,,,,,,,4.222972972972983,,,0.8594869123583759
2000-08-01,77.45,70.54,0.8594869123583759,0.9155937052932828,123.6,3.691275167785224,,,,,,,,3.700588730025234,,,0.8793482477693182
2000-09-01,78.01,70.72,0.8793482477693182,1.158632527535408,124.0,3.765690376569042,,,,,,,,3.691275167785224,,,0.968741927150618
2000-10-01,78.17,70.87,0.968741927150618,1.4312294260770075,124.6,3.746877601998344,,,,,,,,3.765690376569042,,,1.308120709752636
2000-11-01,78.22,71.01,1.308120709752636,1.68981812974367,124.9,3.565505804311786,,,,,,,,3.746877601998344,,,0.969117457035784
2000-12-01,78.14,71.15,0.969117457035784,1.744601744601737,125.4,3.807947019867553,,,,,,,,3.565505804311786,,,1.5114006514657996
2001-01-01,77.91,72.46,1.5114006514657996,3.410874839446265,125.8,3.624382207578236,,,,,,,,3.807947019867553,,,1.387448132780067
2001-02-01,78.19,72.69,1.387448132780067,3.414425949637212,126.5,3.944124897288415,,,,,,,,3.624382207578236,,,1.6518260420699482
2001-03-01,78.77,72.78,1.6518260420699482,3.3366463154905546,127.0,4.1837571780147575,,,,,,,,3.944124897288415,,,2.634978041849645
2001-04-01,79.46,73.27,2.634978041849645,4.150675195451314,127.9,4.408163265306131,,,,,,,,4.1837571780147575,,,2.840982131379355
2001-05-01,80.0,73.4,2.840982131379355,4.424526959738229,128.1,4.57142857142856,,,,,,,,4.408163265306131,,,2.713128455702707
2001-06-01,79.88,73.64,2.713128455702707,4.646866562455587,128.7,4.294975688816849,,,,,,,,4.57142857142856,,,2.674418604651163
2001-07-01,79.47,74.02,2.674418604651163,5.082339579784212,129.1,4.703974047039727,,,,,,,,4.294975688816849,,,2.8534538411878474
2001-08-01,79.66,74.21,2.8534538411878474,5.202721859937598,129.5,4.773462783171523,,,,,,,,4.703974047039727,,,2.986796564543015
2001-09-01,80.34,73.68,2.986796564543015,4.185520361990958,130.0,4.838709677419351,,,,,,,,4.773462783171523,,,2.494563131636185
2001-10-01,80.12,73.23,2.494563131636185,3.3300409199943592,130.1,4.414125200642061,,,,,,,,4.838709677419351,,,2.467399642035284
2001-11-01,80.15,73.28,2.467399642035284,3.1967328545275286,130.6,4.563650920736584,,,,,,,,4.414125200642061,,,2.661888917327881
2001-12-01,80.22,73.24,2.661888917327881,2.937456078706946,131.1,4.545454545454541,,,,,,,,4.563650920736584,,,2.7082531125657727
2002-01-01,80.02,74.45,2.7082531125657727,2.74634280982613,131.4,4.451510333863284,,,,,,,,4.545454545454541,,,2.5962399283795845
2002-02-01,80.22,74.49,2.5962399283795845,2.476269087907545,131.9,4.26877470355731,,,,,,,,4.451510333863284,,,2.7040751555160725
2002-03-01,80.9,74.59,2.7040751555160725,2.4869469634515085,132.7,4.488188976377949,,,,,,,,4.26877470355731,,,2.265290712308099
2002-04-01,81.26,75.15,2.265290712308099,2.565852327009699,133.1,4.065676309616872,,,,,,,9.0,4.488188976377949,,,1.824999999999988
2002-05-01,81.46,75.4,1.824999999999988,2.7247956403269717,133.6,4.293520686963315,,,,,,,9.0,4.065676309616872,,9.0,1.827741612418632
2002-06-01,81.34,75.46,1.827741612418632,2.4714828897338226,134.0,4.118104118104138,,,,,,,9.0,4.293520686963315,,9.0,2.0007550018875
2002-07-01,81.06,75.64,2.0007550018875,2.188597676303705,134.3,4.027885360185923,,,,,,,9.0,4.118104118104138,,9.0,1.8076826512678943
2002-08-01,81.1,75.53,1.8076826512678943,1.7787360194043922,134.7,4.015444015444003,,,,,,,9.0,4.027885360185923,,9.0,1.7176997759521972
2002-09-01,81.72,75.69,1.7176997759521972,2.728013029315957,135.1,3.923076923076918,,,,,,,9.0,4.015444015444003,,9.0,2.333999001497733
2002-10-01,81.99,75.85,2.333999001497733,3.577768674040671,135.3,3.9969254419677247,,,,,,,9.0,3.923076923076918,,9.0,2.0461634435433584
